broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Ciliated epithelial cell,,ODAD1,Human,Esophagus,Esophagus,Normal,Normal cell,Ciliated epithelial cell
Ciliated epithelial cell,,CFAP276,Human,Esophagus,Esophagus,Normal,Normal cell,Ciliated epithelial cell
Ciliated epithelial cell,,DNAI3,Human,Esophagus,Esophagus,Normal,Normal cell,Ciliated epithelial cell
Ciliated epithelial cell,,FAM166C,Human,Esophagus,Esophagus,Normal,Normal cell,Ciliated epithelial cell
Ciliated epithelial cell,,CEP43,Human,Esophagus,Esophagus,Normal,Normal cell,Ciliated epithelial cell
Ciliated epithelial cell,,CCN2,Human,Esophagus,Esophagus,Normal,Normal cell,Ciliated epithelial cell
Ciliated epithelial cell,,CFAP91,Human,Esophagus,Esophagus,Normal,Normal cell,Ciliated epithelial cell
Ciliated epithelial cell,,CPLANE1,Human,Esophagus,Esophagus,Normal,Normal cell,Ciliated epithelial cell
Ciliated epithelial cell,,CFAP299,Human,Esophagus,Esophagus,Normal,Normal cell,Ciliated epithelial cell
Ciliated epithelial cell,,DNAI4,Human,Esophagus,Esophagus,Normal,Normal cell,Ciliated epithelial cell
Ciliated epithelial cell,,CFAP300,Human,Esophagus,Esophagus,Normal,Normal cell,Ciliated epithelial cell
Ciliated epithelial cell,,DNAI7,Human,Esophagus,Esophagus,Normal,Normal cell,Ciliated epithelial cell
Ciliated epithelial cell,,PLAAT2,Human,Esophagus,Esophagus,Normal,Normal cell,Ciliated epithelial cell
Ciliated epithelial cell,,CFAP95,Human,Esophagus,Esophagus,Normal,Normal cell,Ciliated epithelial cell
Ciliated epithelial cell,,ECRG4,Human,Esophagus,Esophagus,Normal,Normal cell,Ciliated epithelial cell
Ciliated epithelial cell,,METTL27,Human,Esophagus,Esophagus,Normal,Normal cell,Ciliated epithelial cell
Ciliated epithelial cell,,HOATZ,Human,Esophagus,Esophagus,Normal,Normal cell,Ciliated epithelial cell
Ciliated epithelial cell,,CIBAR2,Human,Esophagus,Esophagus,Normal,Normal cell,Ciliated epithelial cell
Esophagus cell,Classical Barrett’s,KRT20,Human,Esophagus,Esophagus,Esophageal Adenocarcinoma,Cancer cell,Classical barrett’s esophagus cell
Esophagus cell,Classical Barrett’s,KRT7,Human,Esophagus,Esophagus,Esophageal Adenocarcinoma,Cancer cell,Classical barrett’s esophagus cell
Esophagus cell,Classical Barrett’s,AGR2,Human,Esophagus,Esophagus,Esophageal Adenocarcinoma,Cancer cell,Classical barrett’s esophagus cell
Esophagus cell,Classical Barrett’s,VIL1,Human,Esophagus,Esophagus,Esophageal Adenocarcinoma,Cancer cell,Classical barrett’s esophagus cell
Classical Barrett’s esophagus cell,,KRT8,Human,Esophagus,Esophagus,Normal,Normal cell,Classical barrett’s esophagus cell
Conventional dendritic cell,cDC2,CLEC10A,Human,Esophagus,Esophagus,Normal,Normal cell,Conventional dendritic cell 2(cDC2)
Conventional dendritic cell,cDC2,CD1C,Human,Esophagus,Esophagus,Normal,Normal cell,Conventional dendritic cell 2(cDC2)
dendritic cell,Conventional,FCER1A,Human,Esophagus,Esophagus,Esophageal Cancer,Cancer cell,Conventional dendritic cell(cDC)
dendritic cell,,HLA-DQA1,Human,Esophagus,Esophagus,Esophageal Cancer,Cancer cell,Conventional dendritic cell(cDC)
T cell,Cytotoxic,CD8,Human,Esophagus,Esophagus,Esophageal adenocarcinoma,Cancer cell,Cytotoxic T cell
T cell,Cytotoxic,CD8A,Human,Esophagus,Esophagus,Esophageal adenocarcinoma,Cancer cell,Cytotoxic T cell
T cell,Cytotoxic,GZMB,Human,Esophagus,Esophagus,Normal,Normal cell,Cytotoxic T cell
T cell,Cytotoxic,PRF1,Human,Esophagus,Esophagus,Normal,Normal cell,Cytotoxic T cell
T cell,Cytotoxic,GNLY,Human,Esophagus,Esophagus,Normal,Normal cell,Cytotoxic T cell
cell,Dividing,MKI67,Human,Esophagus,Esophagus,Normal,Normal cell,Dividing cell
Duodenal epithelial cell,,PIGR,Human,Esophagus,Esophagus,Normal,Normal cell,Duodenal epithelial cell
T cell,Th2,HPGDS,Human,Esophagus,Esophagus,Normal,Normal cell,Effector Th2 cell
T cell,Th2-like,GATA3,Human,Esophagus,Esophagus,Normal,Normal cell,Effector Th2-like cell
Endothelial cell,,RAMP2,Human,Esophagus,Esophagus,Esophageal Squamous Cell Carcinoma,Cancer cell,Endothelial cell
Endothelial cell,,VWF,Human,Esophagus,Esophagus,Esophageal Squamous Cell Carcinoma,Cancer cell,Endothelial cell
Endothelial cell,,CLEC14A,Human,Esophagus,Esophagus,Normal,Normal cell,Endothelial cell
Endothelial cell,,PECAM1,Human,Esophagus,Esophagus,Normal,Normal cell,Endothelial cell
Endothelial cell,,VWF,Human,Esophagus,Esophagus,Normal,Normal cell,Endothelial cell
Epithelial cell,,EPCAM,Human,Esophagus,Esophagus,Esophageal Cancer,Cancer cell,Epithelial cell
Epithelial cell,,CDH1,Human,Esophagus,Esophagus,Esophageal Cancer,Cancer cell,Epithelial cell
Epithelial cell,,TFF3,Human,Esophagus,Esophagus,Esophageal Cancer,Cancer cell,Epithelial cell
Epithelial cell,,E-cadherin,Human,Esophagus,Esophagus,Esophageal Squamous Cell Carcinoma,Cancer cell,Epithelial cell
Epithelial cell,,Claudin,Human,Esophagus,Esophagus,Esophageal Squamous Cell Carcinoma,Cancer cell,Epithelial cell
Epithelial cell,,PPL,Human,Esophagus,Esophagus,Oesophageal squamous cell carcinoma,Cancer cell,Epithelial cell
Epithelial cell,,JUP,Human,Esophagus,Esophagus,Oesophageal squamous cell carcinoma,Cancer cell,Epithelial cell
Epithelial cell,,SPRR3,Human,Esophagus,Esophagus,Normal,Normal cell,Epithelial cell
Epithelial cell,,KRT13,Human,Esophagus,Esophagus,Normal,Normal cell,Epithelial cell
cell,mesenchymal,CDH11,Human,Esophagus,Esophagus,Oesophageal squamous cell carcinoma,Cancer cell,Epithelial-mesenchymal cell
cell,mesenchymal,CDH2,Human,Esophagus,Esophagus,Oesophageal squamous cell carcinoma,Cancer cell,Epithelial-mesenchymal cell
cell,mesenchymal,ZEB1,Human,Esophagus,Esophagus,Oesophageal squamous cell carcinoma,Cancer cell,Epithelial-mesenchymal cell
cell,mesenchymal,VIM,Human,Esophagus,Esophagus,Oesophageal squamous cell carcinoma,Cancer cell,Epithelial-mesenchymal cell
Esophageal epithelial cell,,KRT5,Human,Esophagus,Esophagus,Normal,Normal cell,Esophageal epithelial cell
Esophageal mucosal cell,,DCLK1,Human,Esophagus,Esophagus,Normal,Normal cell,Esophageal mucosal cell
epithelial cell,FGFR1High,FGFR1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,NME5,NME5,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,POLL,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,CMTM3,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ADAM33,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,LETMD1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,RIC1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,APCDD1L-AS1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,FBN1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,XPNPEP2,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,TBC1D8B,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,TADA2B,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,METTL25,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,NOD1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,FZD10-AS1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,CTSK,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,EGR2,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,BMP1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,CILP,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,PDGFRL,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,NRP1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,TRIM6,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,SH3PXD2B,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,PIANP,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ELOVL6,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,JAM2,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,LCAT,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ZNF761,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,LUM,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,FURIN,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,PAMR1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,USP49,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ADAM22,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,CYP1B1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,PBK,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,PRKG2,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,CERS3,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,FBXO44,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,FLRT2,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,PI15,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ZNF628,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,PCDH9,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,GABBR1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,TMEM132A,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ATP9B,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,COLEC12,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,NOMO1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ASB2,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,PI16,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,IKBIP,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,SH3TC2,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ISLR,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,COL5A3,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,LYRM5,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,FNDC5,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,DOCK11,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ZNF436,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,P3H3,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,WARS2,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,PLEKHG5,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,CADM4,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ZDHHC8,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,GAS1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,TRIO,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,CHRDL1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,SNHG15,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,NCBP1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,PCDH18,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,MFAP4,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ABI3BP,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,GRK5,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,RARRES2,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ADGRB2,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ZSCAN22,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ZNF700,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,SLC16A2,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,SDHAF4,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,USP32P2,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,STARD9,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,TNFAIP6,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,PCSK6,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,FOXF1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,GARNL3,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,SLC37A4,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,SLC45A1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,LAMA2,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,STAT5B,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,DGUOK-AS1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,AFAP1L2,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,KLHL31,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ERMARD,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ZNF773,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ZKSCAN3,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,FECH,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,TENM4,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,TRERF1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,GPR37,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,FRRS1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,AARS,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,MED20,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,KCTD15,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,PDGFRB,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,TGFBR3,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,CRKL,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ZNF587,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,SNX10,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,FKBP10,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,FAM45A,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ARHGAP30,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ZBTB17,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,TPGS1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,VSTM4,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,HIC1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,CISD3,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,C17orf100,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ADGRD1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,MMP2,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,CSAD,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ABHD8,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,IFFO1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,SNX21,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ATP1A1-AS1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ACPP,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,CDC23,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ZFHX4,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,GALT,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,NOM1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,COL17A1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,THBS2,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,SHQ1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ZNF354A,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,TMEM144,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,TTK,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,OGFOD3,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,PIGK,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,PKDCC,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,HMCN2,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ASPA,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,GHR,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,POSTN,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,PTBP2,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,CDK5RAP1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,FKBP7,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,SEH1L,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,CPZ,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,LPAR4,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,TMEM133,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,C14orf37,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,TMSB15B,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ADAMTS2,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ADAMTS1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,SLC35A1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ADAMTSL1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,PCOLCE,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,SLIT3,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,CRMP1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ZNF546,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,AOX1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,HHAT,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,GLT8D2,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,METTL17,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,DCHS1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,FAM109A,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,MGC72080,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,CA2,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,HAUS2,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,PSMG3-AS1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,FAM83C,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ZZEF1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,TROAP,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ZNF799,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,TSPAN4,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ROBO3,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,KDELR3,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ZNF512,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,PLXNC1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,GFRA1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,FSIP2,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,DAGLA,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,JAM3,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,TRIM65,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,COL16A1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,FBXO4,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ACKR1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,ACOT9,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,SYT1,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
epithelial cell,,SCARA5,Human,Esophagus,Esophagus,Normal,Normal cell,FGFR1HighNME5- epithelial cell
